"date","store_id","product_id","category","region","inventory_level","units_sold","units_ordered","demand_forecast","price","discount","holiday_promotion","competitor_pricing","seasonality","retail_rent_index","year","month","sales_gap","price_diff_vs_competitor","period","promo_flag"
2017-04-01,"W002","PTO117","Toys & Games","West",602,381,261,467.65,16.98,0,0,17.14,"Spring",124.2904,2017,"Apr",86.65,-0.16,"Pre-2020","No Promotion"
2017-04-01,"W002","PSE747","Seasonal Products","West",761,570,334,534.12,36.21,0,0,37.62,"Spring",121.9713,2017,"Apr",-35.88,-1.41,"Pre-2020","No Promotion"
2017-04-01,"W003","PHO862","Household Essentials","West",1005,654,556,804.99,17.04,0,0,14.9,"Spring",124.2148,2017,"Apr",150.99,2.14,"Pre-2020","No Promotion"
2017-04-01,"W003","PHO638","Homeware","East",1139,759,622,741.29,28.59,20,1,28.28,"Winter",126.2406,2017,"Apr",-17.71,0.309999999999999,"Pre-2020","Promotion"
2017-04-01,"W003","PDI777","DIY & Decorating","Central",836,633,475,598.76,25.12,20,0,21.95,"Autumn",124.6473,2017,"Apr",-34.24,3.17,"Pre-2020","No Promotion"
2017-04-01,"W003","PGA643","Gardening","Central",565,333,270,301.19,20.54,0,0,20.71,"Summer",124.5593,2017,"Apr",-31.81,-0.170000000000002,"Pre-2020","No Promotion"
2017-04-01,"W003","PPE548","Pet Supplies","West",720,436,311,514.65,22.37,20,0,23.41,"Autumn",122.2403,2017,"Apr",78.65,-1.04,"Pre-2020","No Promotion"
2017-04-01,"W003","PHE901","Health & Beauty","Central",843,592,342,716.57,31.74,0,0,29.22,"Winter",123.6232,2017,"Apr",124.57,2.52,"Pre-2020","No Promotion"
2017-04-01,"W003","PST590","Stationery & Office Supplies","East",484,279,230,285.65,49.76,0,0,44.37,"Winter",121.7956,2017,"Apr",6.64999999999998,5.39,"Pre-2020","No Promotion"
2017-04-01,"W003","PTO635","Toys & Games","Central",444,313,236,321,18.98,0,1,17.57,"Winter",128.2772,2017,"Apr",8,1.41,"Pre-2020","Promotion"
2017-04-01,"W003","PSE617","Seasonal Products","West",707,550,314,609.81,32.42,0,1,32.32,"Winter",124.8786,2017,"Apr",59.8099999999999,0.100000000000001,"Pre-2020","Promotion"
2017-04-01,"W004","PHO164","Household Essentials","West",1136,630,617,645.9,30.07,20,1,30.09,"Autumn",122.8286,2017,"Apr",15.9,-0.0199999999999996,"Pre-2020","Promotion"
2017-04-01,"W004","PHO806","Homeware","South",922,505,478,441.66,12.59,20,0,12.11,"Winter",125.4735,2017,"Apr",-63.34,0.48,"Pre-2020","No Promotion"
2017-04-01,"W004","PDI696","DIY & Decorating","North",817,607,355,723.15,10.47,0,0,9.25,"Winter",126.3553,2017,"Apr",116.15,1.22,"Pre-2020","No Promotion"
2017-04-01,"W004","PGA820","Gardening","North",720,430,384,502.49,11.92,10,0,10.94,"Autumn",126.3754,2017,"Apr",72.49,0.98,"Pre-2020","No Promotion"
2017-04-01,"W004","PPE916","Pet Supplies","South",765,531,420,577.94,46.61,0,0,40.98,"Winter",126.3559,2017,"Apr",46.9400000000001,5.63,"Pre-2020","No Promotion"
2017-04-01,"W004","PHE581","Health & Beauty","North",658,517,280,600.54,42.11,0,0,39.07,"Summer",124.4227,2017,"Apr",83.54,3.04,"Pre-2020","No Promotion"
2017-04-01,"W004","PST284","Stationery & Office Supplies","West",475,319,283,303.41,18.8,0,0,16.55,"Winter",127.5231,2017,"Apr",-15.59,2.25,"Pre-2020","No Promotion"
2017-04-01,"W004","PTO386","Toys & Games","East",706,477,299,408.74,37.27,0,0,34.01,"Winter",126.4233,2017,"Apr",-68.26,3.26000000000001,"Pre-2020","No Promotion"
2017-04-01,"W004","PSE325","Seasonal Products","West",629,376,306,297.84,15.49,0,0,13.47,"Summer",123.5443,2017,"Apr",-78.16,2.02,"Pre-2020","No Promotion"
2017-04-01,"W005","PHO545","Household Essentials","East",1044,779,423,607.46,37.07,0,1,32.93,"Summer",126.1096,2017,"Apr",-171.54,4.14,"Pre-2020","Promotion"
2017-04-01,"W005","PHO578","Homeware","Central",1109,752,525,629.25,34.39,0,0,30.56,"Autumn",120.9323,2017,"Apr",-122.75,3.83,"Pre-2020","No Promotion"
2017-04-01,"W005","PDI797","DIY & Decorating","South",891,447,416,530.29,47.84,0,0,46.03,"Summer",122.0465,2017,"Apr",83.29,1.81,"Pre-2020","No Promotion"
2017-04-01,"W005","PGA249","Gardening","South",511,292,256,318.42,25.7,0,0,22.27,"Spring",127.9358,2017,"Apr",26.42,3.43,"Pre-2020","No Promotion"
2017-04-01,"W005","PPE516","Pet Supplies","North",492,255,278,263.84,7.49,0,0,7.04,"Winter",126.7457,2017,"Apr",8.83999999999997,0.45,"Pre-2020","No Promotion"
2017-04-01,"W005","PHE383","Health & Beauty","West",456,288,271,311,20.99,20,1,18.45,"Spring",123.0653,2017,"Apr",23,2.54,"Pre-2020","Promotion"
2017-04-01,"W005","PST307","Stationery & Office Supplies","East",512,354,247,420.27,29.94,10,0,29.94,"Autumn",124.0291,2017,"Apr",66.27,0,"Pre-2020","No Promotion"
2017-04-01,"W005","PTO403","Toys & Games","South",681,364,386,310.02,49.37,10,0,51.01,"Spring",127.1622,2017,"Apr",-53.98,-1.64,"Pre-2020","No Promotion"
2017-04-01,"W005","PSE518","Seasonal Products","Central",726,542,365,489.7,9.13,20,0,8.35,"Summer",122.8107,2017,"Apr",-52.3,0.780000000000001,"Pre-2020","No Promotion"
2017-05-01,"W001","PHO855","Household Essentials","South",917,525,405,586.8,41.84,0,0,38.3,"Autumn",121.4515,2017,"May",61.8,3.54000000000001,"Pre-2020","No Promotion"
2017-05-01,"W001","PHO286","Homeware","Central",907,473,526,411.62,41.86,10,0,41.11,"Autumn",124.2209,2017,"May",-61.38,0.75,"Pre-2020","No Promotion"
2017-05-01,"W001","PDI688","DIY & Decorating","North",622,452,307,362.8,16.02,20,0,15.79,"Winter",124.335,2017,"May",-89.2,0.23,"Pre-2020","No Promotion"
2017-05-01,"W001","PGA563","Gardening","East",724,538,390,419.05,27.5,0,0,28.82,"Autumn",121.899,2017,"May",-118.95,-1.32,"Pre-2020","No Promotion"
2017-05-01,"W001","PPE250","Pet Supplies","Central",857,556,502,476.14,21.39,0,0,19.59,"Winter",129.3159,2017,"May",-79.86,1.8,"Pre-2020","No Promotion"
2017-05-01,"W001","PHE420","Health & Beauty","West",459,287,263,351.35,22.1,0,0,21.18,"Autumn",124.8463,2017,"May",64.35,0.920000000000002,"Pre-2020","No Promotion"
2017-05-01,"W001","PST889","Stationery & Office Supplies","West",414,214,196,214.66,39.44,10,0,37.48,"Winter",122.0296,2017,"May",0.659999999999997,1.96,"Pre-2020","No Promotion"
2017-05-01,"W001","PTO905","Toys & Games","South",772,456,388,512.24,30.14,20,0,28.14,"Summer",128.7987,2017,"May",56.24,2,"Pre-2020","No Promotion"
2017-05-01,"W001","PSE676","Seasonal Products","East",813,536,379,480.05,31.83,10,0,29.9,"Summer",125.2016,2017,"May",-55.95,1.93,"Pre-2020","No Promotion"
2017-05-01,"W002","PHO606","Household Essentials","West",1125,896,671,945.23,35.78,0,1,34.84,"Spring",124.8243,2017,"May",49.23,0.939999999999998,"Pre-2020","Promotion"
2017-05-01,"W002","PHO250","Homeware","East",928,577,469,680.93,7.14,10,1,7.16,"Winter",124.8033,2017,"May",103.93,-0.0200000000000005,"Pre-2020","Promotion"
2017-05-01,"W002","PDI741","DIY & Decorating","South",475,377,206,366.51,18.89,0,1,17.69,"Autumn",126.6285,2017,"May",-10.49,1.2,"Pre-2020","Promotion"
2017-05-01,"W002","PGA400","Gardening","North",639,359,332,364.92,30.81,20,0,30.64,"Autumn",122.1638,2017,"May",5.92000000000002,0.169999999999998,"Pre-2020","No Promotion"
2017-05-01,"W002","PPE548","Pet Supplies","East",711,556,352,450.8,35.63,0,1,31.2,"Winter",122.7256,2017,"May",-105.2,4.43,"Pre-2020","Promotion"
2017-05-01,"W002","PHE969","Health & Beauty","West",853,546,418,651.48,29.25,0,0,29.02,"Summer",126.2136,2017,"May",105.48,0.23,"Pre-2020","No Promotion"
2017-05-01,"W002","PST739","Stationery & Office Supplies","Central",661,416,358,377.92,37.15,0,1,35.67,"Spring",125.3676,2017,"May",-38.08,1.48,"Pre-2020","Promotion"
2017-05-01,"W002","PTO830","Toys & Games","Central",788,571,320,486.9,6.58,0,0,5.84,"Spring",121.4061,2017,"May",-84.1,0.74,"Pre-2020","No Promotion"
2017-05-01,"W002","PSE735","Seasonal Products","East",768,532,369,407.55,34.29,0,0,31.83,"Winter",124.2619,2017,"May",-124.45,2.46,"Pre-2020","No Promotion"
2017-05-01,"W003","PHO519","Household Essentials","South",1177,873,658,958.15,29.38,20,0,28.21,"Winter",123.0257,2017,"May",85.15,1.17,"Pre-2020","No Promotion"
2017-05-01,"W003","PHO718","Homeware","Central",940,547,377,628.9,24.08,0,0,23.56,"Autumn",126.3504,2017,"May",81.9,0.52,"Pre-2020","No Promotion"
2017-05-01,"W003","PDI763","DIY & Decorating","North",565,352,261,356.43,7.92,0,1,8.08,"Autumn",121.4467,2017,"May",4.43000000000001,-0.16,"Pre-2020","Promotion"
2017-05-01,"W003","PGA438","Gardening","South",835,428,473,337.08,10.17,0,0,9.13,"Summer",122.1843,2017,"May",-90.92,1.04,"Pre-2020","No Promotion"
2017-05-01,"W003","PPE464","Pet Supplies","West",877,485,387,452.71,39.26,0,0,39.21,"Spring",126.2112,2017,"May",-32.29,0.0499999999999972,"Pre-2020","No Promotion"
2017-05-01,"W003","PHE683","Health & Beauty","West",595,391,305,487.74,6.29,20,0,6.5,"Spring",128.5,2017,"May",96.74,-0.21,"Pre-2020","No Promotion"
2017-05-01,"W003","PST964","Stationery & Office Supplies","North",525,386,295,481.04,8.95,10,0,8.49,"Spring",122.01,2017,"May",95.04,0.459999999999999,"Pre-2020","No Promotion"
2017-05-01,"W003","PTO787","Toys & Games","West",532,390,259,371.59,46.42,10,0,48.67,"Winter",125.8145,2017,"May",-18.41,-2.25,"Pre-2020","No Promotion"
2017-05-01,"W003","PSE902","Seasonal Products","West",898,532,517,466.91,20.91,10,1,18.37,"Spring",123.5267,2017,"May",-65.09,2.54,"Pre-2020","Promotion"
2017-05-01,"W004","PHO265","Household Essentials","Central",1171,921,515,1078.6,48.8,0,1,44.67,"Summer",124.6974,2017,"May",157.6,4.13,"Pre-2020","Promotion"
2017-05-01,"W004","PHO570","Homeware","West",1060,745,572,849.29,42.38,10,1,38.3,"Autumn",124.8571,2017,"May",104.29,4.08000000000001,"Pre-2020","Promotion"
2017-05-01,"W004","PDI375","DIY & Decorating","West",566,442,235,366.66,44.05,0,0,42.3,"Summer",125.5227,2017,"May",-75.34,1.75,"Pre-2020","No Promotion"
2017-05-01,"W004","PGA357","Gardening","North",786,457,462,357.16,19.31,10,0,17.94,"Summer",122.0405,2017,"May",-99.84,1.37,"Pre-2020","No Promotion"
2017-05-01,"W004","PPE365","Pet Supplies","South",534,369,295,329.62,35.94,10,0,31.98,"Spring",123.8265,2017,"May",-39.38,3.96,"Pre-2020","No Promotion"
2017-05-01,"W004","PHE211","Health & Beauty","South",877,492,385,516.35,16.86,0,0,14.82,"Autumn",128.7985,2017,"May",24.35,2.04,"Pre-2020","No Promotion"
2017-05-01,"W004","PST114","Stationery & Office Supplies","North",892,557,486,603.71,15.19,10,0,13.41,"Winter",128.1111,2017,"May",46.71,1.78,"Pre-2020","No Promotion"
2017-05-01,"W004","PTO180","Toys & Games","South",685,484,398,402.1,41.7,0,1,37.09,"Summer",120.7816,2017,"May",-81.9,4.61,"Pre-2020","Promotion"
2017-05-01,"W004","PSE192","Seasonal Products","West",652,402,294,338.46,28.18,0,0,27.37,"Autumn",122.9098,2017,"May",-63.54,0.809999999999999,"Pre-2020","No Promotion"
2017-05-01,"W005","PHO278","Household Essentials","East",1156,858,555,891.36,17.14,10,0,17.6,"Autumn",124.3442,2017,"May",33.36,-0.460000000000001,"Pre-2020","No Promotion"
2017-05-01,"W005","PHO289","Homeware","North",1005,670,514,751.17,45.61,10,0,42.3,"Summer",121.8224,2017,"May",81.17,3.31,"Pre-2020","No Promotion"
2017-05-01,"W005","PDI590","DIY & Decorating","North",570,393,257,448.67,14.12,0,0,14.73,"Winter",120.6796,2017,"May",55.67,-0.610000000000001,"Pre-2020","No Promotion"
2017-05-01,"W005","PGA250","Gardening","South",566,351,251,321.52,44.75,0,1,39.28,"Summer",124.79,2017,"May",-29.48,5.47,"Pre-2020","Promotion"
2017-05-01,"W005","PPE929","Pet Supplies","North",604,436,306,495.44,11.84,0,0,11.91,"Winter",126.5264,2017,"May",59.44,-0.0700000000000003,"Pre-2020","No Promotion"
2017-05-01,"W005","PHE863","Health & Beauty","Central",450,295,207,229.73,25.13,0,1,22.93,"Spring",124.9103,2017,"May",-65.27,2.2,"Pre-2020","Promotion"
2017-05-01,"W005","PST936","Stationery & Office Supplies","North",538,317,310,358.05,29.15,0,0,30.03,"Summer",121.6346,2017,"May",41.05,-0.880000000000003,"Pre-2020","No Promotion"
2017-05-01,"W005","PTO554","Toys & Games","East",461,245,188,222.96,22.92,10,1,19.92,"Autumn",125.5506,2017,"May",-22.04,3,"Pre-2020","Promotion"
2017-05-01,"W005","PSE272","Seasonal Products","Central",494,365,242,305.31,13.46,0,0,13.86,"Winter",125.6023,2017,"May",-59.69,-0.399999999999999,"Pre-2020","No Promotion"
2017-06-01,"W001","PHO734","Household Essentials","South",1293,870,691,863.52,15.21,10,0,15.61,"Autumn",127.8248,2017,"Jun",-6.48000000000002,-0.399999999999999,"Pre-2020","No Promotion"
2017-06-01,"W001","PHO392","Homeware","South",983,655,493,660.93,40.83,20,0,39.51,"Autumn",128.3921,2017,"Jun",5.92999999999995,1.32,"Pre-2020","No Promotion"
2017-06-01,"W001","PDI313","DIY & Decorating","East",831,446,424,344.06,23.5,0,0,24.56,"Summer",121.1858,2017,"Jun",-101.94,-1.06,"Pre-2020","No Promotion"
2017-06-01,"W001","PGA546","Gardening","South",585,309,258,273.71,32.86,10,1,32.83,"Winter",127.8688,2017,"Jun",-35.29,0.0300000000000011,"Pre-2020","Promotion"
2017-06-01,"W001","PPE514","Pet Supplies","South",788,475,351,429.9,24.78,10,0,22.12,"Autumn",125.495,2017,"Jun",-45.1,2.66,"Pre-2020","No Promotion"
2017-06-01,"W001","PHE515","Health & Beauty","South",751,458,391,510.63,16.05,0,1,14.82,"Winter",122.4597,2017,"Jun",52.63,1.23,"Pre-2020","Promotion"
2017-06-01,"W001","PST985","Stationery & Office Supplies","Central",512,348,261,377.79,21.7,10,1,20.14,"Spring",127.323,2017,"Jun",29.79,1.56,"Pre-2020","Promotion"
2017-06-01,"W001","PTO793","Toys & Games","West",477,272,197,237.44,32.22,20,1,27.65,"Autumn",124.6177,2017,"Jun",-34.56,4.57,"Pre-2020","Promotion"
2017-06-01,"W001","PSE510","Seasonal Products","North",805,616,401,766.4,9.65,10,0,9.76,"Autumn",123.8553,2017,"Jun",150.4,-0.109999999999999,"Pre-2020","No Promotion"
2017-06-01,"W002","PHO454","Household Essentials","Central",969,595,547,498.79,11.25,20,1,11.02,"Winter",119.3832,2017,"Jun",-96.21,0.23,"Pre-2020","Promotion"
2017-06-01,"W002","PHO120","Homeware","East",922,634,495,493.07,8.28,0,0,7.34,"Summer",120.1683,2017,"Jun",-140.93,0.94,"Pre-2020","No Promotion"
2017-06-01,"W002","PDI435","DIY & Decorating","West",823,523,413,412.78,22.24,20,0,20.56,"Spring",126.1946,2017,"Jun",-110.22,1.68,"Pre-2020","No Promotion"
2017-06-01,"W002","PGA966","Gardening","West",582,451,269,342.1,45.46,0,0,47.04,"Spring",126.2182,2017,"Jun",-108.9,-1.58,"Pre-2020","No Promotion"
2017-06-01,"W002","PPE518","Pet Supplies","East",421,319,174,280.82,48.79,0,0,43.73,"Spring",120.5967,2017,"Jun",-38.18,5.06,"Pre-2020","No Promotion"
2017-06-01,"W002","PHE878","Health & Beauty","South",813,574,402,542.66,7.85,0,1,7.45,"Spring",123.9664,2017,"Jun",-31.34,0.399999999999999,"Pre-2020","Promotion"
2017-06-01,"W002","PST540","Stationery & Office Supplies","Central",588,387,309,321.95,7.4,10,0,7.57,"Spring",128.4332,2017,"Jun",-65.05,-0.17,"Pre-2020","No Promotion"
2017-06-01,"W002","PTO936","Toys & Games","East",500,320,289,323.14,47.43,20,0,43.67,"Spring",126.8224,2017,"Jun",3.13999999999999,3.76,"Pre-2020","No Promotion"
2017-06-01,"W002","PSE263","Seasonal Products","South",892,601,428,641.88,38,0,0,32.47,"Autumn",124.6609,2017,"Jun",40.88,5.53,"Pre-2020","No Promotion"
2017-06-01,"W003","PHO741","Household Essentials","East",977,717,399,790.51,38.2,10,0,32.94,"Winter",124.2645,2017,"Jun",73.51,5.26000000000001,"Pre-2020","No Promotion"
2017-06-01,"W003","PHO974","Homeware","North",1147,595,596,704.64,27.99,0,0,24.97,"Spring",123.4384,2017,"Jun",109.64,3.02,"Pre-2020","No Promotion"
2017-06-01,"W003","PDI163","DIY & Decorating","North",883,525,488,478.61,15.76,0,1,15.44,"Winter",120.9249,2017,"Jun",-46.39,0.32,"Pre-2020","Promotion"
2017-06-01,"W003","PGA851","Gardening","East",405,246,226,235.4,31.38,0,0,27.7,"Summer",124.1013,2017,"Jun",-10.6,3.68,"Pre-2020","No Promotion"
2017-06-01,"W003","PPE300","Pet Supplies","West",505,367,270,294.66,48.11,0,0,49.64,"Spring",123.9671,2017,"Jun",-72.34,-1.53,"Pre-2020","No Promotion"
2017-06-01,"W003","PHE787","Health & Beauty","South",650,505,267,571.3,20.14,20,0,19.08,"Autumn",122.5088,2017,"Jun",66.3,1.06,"Pre-2020","No Promotion"
2017-06-01,"W003","PST289","Stationery & Office Supplies","West",754,504,362,526.81,15.51,20,0,14.36,"Summer",123.337,2017,"Jun",22.8099999999999,1.15,"Pre-2020","No Promotion"
2017-06-01,"W003","PTO899","Toys & Games","South",745,577,316,707.46,38.54,0,0,35.43,"Autumn",127.8257,2017,"Jun",130.46,3.11,"Pre-2020","No Promotion"
2017-06-01,"W003","PSE398","Seasonal Products","North",442,285,253,306.88,12.13,10,0,10.66,"Winter",127.2378,2017,"Jun",21.88,1.47,"Pre-2020","No Promotion"
2017-06-01,"W004","PHO832","Household Essentials","North",1288,771,518,888.92,48.09,0,0,43.66,"Autumn",127.4652,2017,"Jun",117.92,4.43000000000001,"Pre-2020","No Promotion"
2017-06-01,"W004","PHO440","Homeware","Central",1081,842,531,914.45,36.72,20,0,37.36,"Spring",122.756,2017,"Jun",72.45,-0.640000000000001,"Pre-2020","No Promotion"
2017-06-01,"W004","PDI458","DIY & Decorating","East",614,316,351,317.57,42.72,0,0,41.05,"Winter",122.0454,2017,"Jun",1.56999999999999,1.67,"Pre-2020","No Promotion"
2017-06-01,"W004","PGA639","Gardening","South",888,679,467,734.72,9.67,0,1,9.51,"Winter",125.1869,2017,"Jun",55.72,0.16,"Pre-2020","Promotion"
2017-06-01,"W004","PPE744","Pet Supplies","North",797,433,381,405.78,38.14,20,0,37.81,"Spring",126.689,2017,"Jun",-27.22,0.329999999999998,"Pre-2020","No Promotion"
2017-06-01,"W004","PHE982","Health & Beauty","South",763,407,329,472.55,21,0,0,21.3,"Spring",122.4571,2017,"Jun",65.55,-0.300000000000001,"Pre-2020","No Promotion"
2017-06-01,"W004","PST954","Stationery & Office Supplies","North",832,592,429,476.38,36.99,0,0,36.55,"Summer",126.7746,2017,"Jun",-115.62,0.440000000000005,"Pre-2020","No Promotion"
2017-06-01,"W004","PTO384","Toys & Games","East",851,658,468,732.11,13.66,0,0,13.89,"Summer",120.9878,2017,"Jun",74.11,-0.23,"Pre-2020","No Promotion"
2017-06-01,"W004","PSE127","Seasonal Products","East",662,387,294,483.02,14.34,20,0,14.1,"Spring",127.4656,2017,"Jun",96.02,0.24,"Pre-2020","No Promotion"
2017-06-01,"W005","PHO315","Household Essentials","Central",1038,621,590,481.97,46.74,20,0,39.74,"Spring",125.2161,2017,"Jun",-139.03,7,"Pre-2020","No Promotion"
2017-06-01,"W005","PHO685","Homeware","North",1059,749,631,651.89,41.92,0,0,38.11,"Winter",122.0622,2017,"Jun",-97.11,3.81,"Pre-2020","No Promotion"
2017-06-01,"W005","PDI785","DIY & Decorating","Central",508,350,267,364.66,18.19,0,0,18.91,"Spring",122.8463,2017,"Jun",14.66,-0.719999999999999,"Pre-2020","No Promotion"
2017-06-01,"W005","PGA158","Gardening","South",665,495,269,421.32,11.99,0,0,11.96,"Autumn",125.5194,2017,"Jun",-73.68,0.0299999999999994,"Pre-2020","No Promotion"
2017-06-01,"W005","PPE919","Pet Supplies","North",444,225,230,276.4,40.78,0,0,37.48,"Summer",123.5131,2017,"Jun",51.4,3.3,"Pre-2020","No Promotion"
2017-06-01,"W005","PHE984","Health & Beauty","West",534,290,310,332.56,28.01,0,0,25.86,"Spring",128.2917,2017,"Jun",42.56,2.15,"Pre-2020","No Promotion"
2017-06-01,"W005","PST482","Stationery & Office Supplies","East",703,431,309,340.59,19.32,10,0,19.3,"Summer",121.946,2017,"Jun",-90.41,0.0199999999999996,"Pre-2020","No Promotion"
2017-06-01,"W005","PTO254","Toys & Games","North",406,258,210,261.4,10.97,0,1,9.76,"Summer",121.9278,2017,"Jun",3.39999999999998,1.21,"Pre-2020","Promotion"
2017-06-01,"W005","PSE976","Seasonal Products","East",893,598,370,671.08,36.28,20,1,36.66,"Spring",122.1383,2017,"Jun",73.08,-0.379999999999995,"Pre-2020","Promotion"
2017-07-01,"W001","PHO600","Household Essentials","South",1104,749,519,912.73,20.2,0,0,20.55,"Autumn",124.5921,2017,"Jul",163.73,-0.350000000000001,"Pre-2020","No Promotion"
2017-07-01,"W001","PHO700","Homeware","South",1158,902,684,1044.43,49.44,10,0,47.27,"Autumn",124.5497,2017,"Jul",142.43,2.16999999999999,"Pre-2020","No Promotion"
2017-07-01,"W001","PDI141","DIY & Decorating","East",826,498,355,481.63,8.61,0,1,8.05,"Autumn",124.4491,2017,"Jul",-16.37,0.559999999999999,"Pre-2020","Promotion"
2017-07-01,"W001","PGA142","Gardening","Central",694,548,362,426.46,30.17,0,0,27.32,"Summer",126.5285,2017,"Jul",-121.54,2.85,"Pre-2020","No Promotion"
2017-07-01,"W001","PPE404","Pet Supplies","Central",713,508,304,616.24,18.86,0,0,18.2,"Spring",121.9155,2017,"Jul",108.24,0.66,"Pre-2020","No Promotion"
2017-07-01,"W001","PHE394","Health & Beauty","Central",436,274,200,223.26,33.25,10,0,31.65,"Spring",123.2327,2017,"Jul",-50.74,1.6,"Pre-2020","No Promotion"
2017-07-01,"W001","PST247","Stationery & Office Supplies","West",789,564,331,574.32,36.99,0,0,35.98,"Winter",123.6205,2017,"Jul",10.3200000000001,1.01000000000001,"Pre-2020","No Promotion"
2017-07-01,"W001","PTO363","Toys & Games","North",667,454,358,407.42,32.13,0,1,32.3,"Autumn",120.0393,2017,"Jul",-46.58,-0.169999999999995,"Pre-2020","Promotion"
2017-07-01,"W001","PSE404","Seasonal Products","North",648,378,385,421.14,31.34,10,0,31.02,"Winter",121.3586,2017,"Jul",43.14,0.32,"Pre-2020","No Promotion"
2017-07-01,"W002","PHO775","Household Essentials","South",922,612,540,540.39,7.67,10,1,7.35,"Spring",120.3058,2017,"Jul",-71.61,0.32,"Pre-2020","Promotion"
